"","year","month","neighbourhood","num_reviews","date"
"1005","2018","10","Zuid",663,2018-10-01
"1006","2018","11","Bijlmer-Centrum",56,2018-11-01
"1007","2018","11","Bijlmer-Oost",45,2018-11-01
"1008","2018","11","Bos en Lommer",301,2018-11-01
"1009","2018","11","Buitenveldert - Zuidas",66,2018-11-01
"1010","2018","11","Centrum-Oost",970,2018-11-01
"1011","2018","11","Centrum-West",1324,2018-11-01
"1012","2018","11","De Aker - Nieuw Sloten",46,2018-11-01
"1013","2018","11","De Baarsjes - Oud-West",967,2018-11-01
"1014","2018","11","De Pijp - Rivierenbuurt",851,2018-11-01
"1015","2018","11","Gaasperdam - Driemond",53,2018-11-01
"1016","2018","11","Geuzenveld - Slotermeer",79,2018-11-01
"1017","2018","11","IJburg - Zeeburgereiland",116,2018-11-01
"1018","2018","11","Noord-Oost",67,2018-11-01
"1019","2018","11","Noord-West",151,2018-11-01
"1020","2018","11","Oostelijk Havengebied - Indische Buurt",243,2018-11-01
"1021","2018","11","Osdorp",39,2018-11-01
"1022","2018","11","Oud-Noord",275,2018-11-01
"1023","2018","11","Oud-Oost",304,2018-11-01
"1024","2018","11","Slotervaart",156,2018-11-01
"1025","2018","11","Watergraafsmeer",142,2018-11-01
"1026","2018","11","Westerpark",418,2018-11-01
"1027","2018","11","Zuid",429,2018-11-01
"1028","2018","12","Bijlmer-Centrum",55,2018-12-01
"1029","2018","12","Bijlmer-Oost",32,2018-12-01
"1030","2018","12","Bos en Lommer",244,2018-12-01
"1031","2018","12","Buitenveldert - Zuidas",53,2018-12-01
"1032","2018","12","Centrum-Oost",821,2018-12-01
"1033","2018","12","Centrum-West",1164,2018-12-01
"1034","2018","12","De Aker - Nieuw Sloten",50,2018-12-01
"1035","2018","12","De Baarsjes - Oud-West",874,2018-12-01
"1036","2018","12","De Pijp - Rivierenbuurt",707,2018-12-01
"1037","2018","12","Gaasperdam - Driemond",30,2018-12-01
"1038","2018","12","Geuzenveld - Slotermeer",59,2018-12-01
"1039","2018","12","IJburg - Zeeburgereiland",100,2018-12-01
"1040","2018","12","Noord-Oost",43,2018-12-01
"1041","2018","12","Noord-West",112,2018-12-01
"1042","2018","12","Oostelijk Havengebied - Indische Buurt",201,2018-12-01
"1043","2018","12","Osdorp",32,2018-12-01
"1044","2018","12","Oud-Noord",238,2018-12-01
"1045","2018","12","Oud-Oost",249,2018-12-01
"1046","2018","12","Slotervaart",127,2018-12-01
"1047","2018","12","Watergraafsmeer",117,2018-12-01
"1048","2018","12","Westerpark",363,2018-12-01
"1049","2018","12","Zuid",379,2018-12-01
"1050","2019","01","Bijlmer-Centrum",50,2019-01-01
"1051","2019","01","Bijlmer-Oost",39,2019-01-01
"1052","2019","01","Bos en Lommer",257,2019-01-01
"1053","2019","01","Buitenveldert - Zuidas",54,2019-01-01
"1054","2019","01","Centrum-Oost",884,2019-01-01
"1055","2019","01","Centrum-West",1295,2019-01-01
"1056","2019","01","De Aker - Nieuw Sloten",62,2019-01-01
"1057","2019","01","De Baarsjes - Oud-West",948,2019-01-01
"1058","2019","01","De Pijp - Rivierenbuurt",703,2019-01-01
"1059","2019","01","Gaasperdam - Driemond",37,2019-01-01
"1060","2019","01","Geuzenveld - Slotermeer",83,2019-01-01
"1061","2019","01","IJburg - Zeeburgereiland",112,2019-01-01
"1062","2019","01","Noord-Oost",62,2019-01-01
"1063","2019","01","Noord-West",134,2019-01-01
"1064","2019","01","Oostelijk Havengebied - Indische Buurt",235,2019-01-01
"1065","2019","01","Osdorp",31,2019-01-01
"1066","2019","01","Oud-Noord",263,2019-01-01
"1067","2019","01","Oud-Oost",277,2019-01-01
"1068","2019","01","Slotervaart",119,2019-01-01
"1069","2019","01","Watergraafsmeer",133,2019-01-01
"1070","2019","01","Westerpark",390,2019-01-01
"1071","2019","01","Zuid",373,2019-01-01
"1072","2019","02","Bijlmer-Centrum",52,2019-02-01
"1073","2019","02","Bijlmer-Oost",49,2019-02-01
"1074","2019","02","Bos en Lommer",271,2019-02-01
"1075","2019","02","Buitenveldert - Zuidas",57,2019-02-01
"1076","2019","02","Centrum-Oost",918,2019-02-01
"1077","2019","02","Centrum-West",1380,2019-02-01
"1078","2019","02","De Aker - Nieuw Sloten",83,2019-02-01
"1079","2019","02","De Baarsjes - Oud-West",955,2019-02-01
"1080","2019","02","De Pijp - Rivierenbuurt",659,2019-02-01
"1081","2019","02","Gaasperdam - Driemond",50,2019-02-01
"1082","2019","02","Geuzenveld - Slotermeer",105,2019-02-01
"1083","2019","02","IJburg - Zeeburgereiland",97,2019-02-01
"1084","2019","02","Noord-Oost",68,2019-02-01
"1085","2019","02","Noord-West",125,2019-02-01
"1086","2019","02","Oostelijk Havengebied - Indische Buurt",236,2019-02-01
"1087","2019","02","Osdorp",39,2019-02-01
"1088","2019","02","Oud-Noord",254,2019-02-01
"1089","2019","02","Oud-Oost",270,2019-02-01
"1090","2019","02","Slotervaart",154,2019-02-01
"1091","2019","02","Watergraafsmeer",127,2019-02-01
"1092","2019","02","Westerpark",328,2019-02-01
"1093","2019","02","Zuid",399,2019-02-01
"1094","2019","03","Bijlmer-Centrum",63,2019-03-01
"1095","2019","03","Bijlmer-Oost",60,2019-03-01
"1096","2019","03","Bos en Lommer",345,2019-03-01
"1097","2019","03","Buitenveldert - Zuidas",75,2019-03-01
"1098","2019","03","Centrum-Oost",1155,2019-03-01
"1099","2019","03","Centrum-West",1667,2019-03-01
"1100","2019","03","De Aker - Nieuw Sloten",86,2019-03-01
"1101","2019","03","De Baarsjes - Oud-West",1197,2019-03-01
"1102","2019","03","De Pijp - Rivierenbuurt",860,2019-03-01
"1103","2019","03","Gaasperdam - Driemond",62,2019-03-01
"1104","2019","03","Geuzenveld - Slotermeer",103,2019-03-01
"1105","2019","03","IJburg - Zeeburgereiland",146,2019-03-01
"1106","2019","03","Noord-Oost",95,2019-03-01
"1107","2019","03","Noord-West",160,2019-03-01
"1108","2019","03","Oostelijk Havengebied - Indische Buurt",324,2019-03-01
"1109","2019","03","Osdorp",41,2019-03-01
"1110","2019","03","Oud-Noord",348,2019-03-01
"1111","2019","03","Oud-Oost",357,2019-03-01
"1112","2019","03","Slotervaart",191,2019-03-01
"1113","2019","03","Watergraafsmeer",145,2019-03-01
"1114","2019","03","Westerpark",463,2019-03-01
"1115","2019","03","Zuid",486,2019-03-01
"1116","2019","04","Bijlmer-Centrum",91,2019-04-01
"1117","2019","04","Bijlmer-Oost",67,2019-04-01
"1118","2019","04","Bos en Lommer",496,2019-04-01
"1119","2019","04","Buitenveldert - Zuidas",146,2019-04-01
"1120","2019","04","Centrum-Oost",1466,2019-04-01
"1121","2019","04","Centrum-West",2038,2019-04-01
"1122","2019","04","De Aker - Nieuw Sloten",155,2019-04-01
"1123","2019","04","De Baarsjes - Oud-West",1623,2019-04-01
"1124","2019","04","De Pijp - Rivierenbuurt",1242,2019-04-01
"1125","2019","04","Gaasperdam - Driemond",123,2019-04-01
"1126","2019","04","Geuzenveld - Slotermeer",146,2019-04-01
"1127","2019","04","IJburg - Zeeburgereiland",281,2019-04-01
"1128","2019","04","Noord-Oost",209,2019-04-01
"1129","2019","04","Noord-West",298,2019-04-01
"1130","2019","04","Oostelijk Havengebied - Indische Buurt",466,2019-04-01
"1131","2019","04","Osdorp",90,2019-04-01
"1132","2019","04","Oud-Noord",456,2019-04-01
"1133","2019","04","Oud-Oost",510,2019-04-01
"1134","2019","04","Slotervaart",241,2019-04-01
"1135","2019","04","Watergraafsmeer",235,2019-04-01
"1136","2019","04","Westerpark",709,2019-04-01
"1137","2019","04","Zuid",850,2019-04-01
"1138","2019","05","Bijlmer-Centrum",104,2019-05-01
"1139","2019","05","Bijlmer-Oost",58,2019-05-01
"1140","2019","05","Bos en Lommer",428,2019-05-01
"1141","2019","05","Buitenveldert - Zuidas",118,2019-05-01
"1142","2019","05","Centrum-Oost",1348,2019-05-01
"1143","2019","05","Centrum-West",2052,2019-05-01
"1144","2019","05","De Aker - Nieuw Sloten",121,2019-05-01
"1145","2019","05","De Baarsjes - Oud-West",1408,2019-05-01
"1146","2019","05","De Pijp - Rivierenbuurt",1110,2019-05-01
"1147","2019","05","Gaasperdam - Driemond",104,2019-05-01
"1148","2019","05","Geuzenveld - Slotermeer",155,2019-05-01
"1149","2019","05","IJburg - Zeeburgereiland",236,2019-05-01
"1150","2019","05","Noord-Oost",177,2019-05-01
"1151","2019","05","Noord-West",267,2019-05-01
"1152","2019","05","Oostelijk Havengebied - Indische Buurt",425,2019-05-01
"1153","2019","05","Osdorp",67,2019-05-01
"1154","2019","05","Oud-Noord",442,2019-05-01
"1155","2019","05","Oud-Oost",491,2019-05-01
"1156","2019","05","Slotervaart",218,2019-05-01
"1157","2019","05","Watergraafsmeer",207,2019-05-01
"1158","2019","05","Westerpark",594,2019-05-01
"1159","2019","05","Zuid",724,2019-05-01
"1160","2019","06","Bijlmer-Centrum",110,2019-06-01
"1161","2019","06","Bijlmer-Oost",79,2019-06-01
"1162","2019","06","Bos en Lommer",474,2019-06-01
"1163","2019","06","Buitenveldert - Zuidas",136,2019-06-01
"1164","2019","06","Centrum-Oost",1382,2019-06-01
"1165","2019","06","Centrum-West",2100,2019-06-01
"1166","2019","06","De Aker - Nieuw Sloten",153,2019-06-01
"1167","2019","06","De Baarsjes - Oud-West",1523,2019-06-01
"1168","2019","06","De Pijp - Rivierenbuurt",1187,2019-06-01
"1169","2019","06","Gaasperdam - Driemond",150,2019-06-01
"1170","2019","06","Geuzenveld - Slotermeer",191,2019-06-01
"1171","2019","06","IJburg - Zeeburgereiland",241,2019-06-01
"1172","2019","06","Noord-Oost",184,2019-06-01
"1173","2019","06","Noord-West",305,2019-06-01
"1174","2019","06","Oostelijk Havengebied - Indische Buurt",448,2019-06-01
"1175","2019","06","Osdorp",65,2019-06-01
"1176","2019","06","Oud-Noord",414,2019-06-01
"1177","2019","06","Oud-Oost",525,2019-06-01
"1178","2019","06","Slotervaart",250,2019-06-01
"1179","2019","06","Watergraafsmeer",248,2019-06-01
"1180","2019","06","Westerpark",648,2019-06-01
"1181","2019","06","Zuid",693,2019-06-01
"1182","2019","07","Bijlmer-Centrum",74,2019-07-01
"1183","2019","07","Bijlmer-Oost",55,2019-07-01
"1184","2019","07","Bos en Lommer",416,2019-07-01
"1185","2019","07","Buitenveldert - Zuidas",105,2019-07-01
"1186","2019","07","Centrum-Oost",1242,2019-07-01
"1187","2019","07","Centrum-West",1990,2019-07-01
"1188","2019","07","De Aker - Nieuw Sloten",141,2019-07-01
"1189","2019","07","De Baarsjes - Oud-West",1447,2019-07-01
"1190","2019","07","De Pijp - Rivierenbuurt",1068,2019-07-01
"1191","2019","07","Gaasperdam - Driemond",102,2019-07-01
"1192","2019","07","Geuzenveld - Slotermeer",147,2019-07-01
"1193","2019","07","IJburg - Zeeburgereiland",242,2019-07-01
"1194","2019","07","Noord-Oost",189,2019-07-01
"1195","2019","07","Noord-West",260,2019-07-01
"1196","2019","07","Oostelijk Havengebied - Indische Buurt",387,2019-07-01
"1197","2019","07","Osdorp",72,2019-07-01
"1198","2019","07","Oud-Noord",424,2019-07-01
"1199","2019","07","Oud-Oost",523,2019-07-01
"1200","2019","07","Slotervaart",191,2019-07-01
"1201","2019","07","Watergraafsmeer",208,2019-07-01
"1202","2019","07","Westerpark",555,2019-07-01
"1203","2019","07","Zuid",633,2019-07-01
"1204","2019","08","Bijlmer-Centrum",111,2019-08-01
"1205","2019","08","Bijlmer-Oost",64,2019-08-01
"1206","2019","08","Bos en Lommer",483,2019-08-01
"1207","2019","08","Buitenveldert - Zuidas",117,2019-08-01
"1208","2019","08","Centrum-Oost",1230,2019-08-01
"1209","2019","08","Centrum-West",1896,2019-08-01
"1210","2019","08","De Aker - Nieuw Sloten",129,2019-08-01
"1211","2019","08","De Baarsjes - Oud-West",1549,2019-08-01
"1212","2019","08","De Pijp - Rivierenbuurt",1048,2019-08-01
"1213","2019","08","Gaasperdam - Driemond",109,2019-08-01
"1214","2019","08","Geuzenveld - Slotermeer",196,2019-08-01
"1215","2019","08","IJburg - Zeeburgereiland",285,2019-08-01
"1216","2019","08","Noord-Oost",217,2019-08-01
"1217","2019","08","Noord-West",302,2019-08-01
"1218","2019","08","Oostelijk Havengebied - Indische Buurt",447,2019-08-01
"1219","2019","08","Osdorp",88,2019-08-01
"1220","2019","08","Oud-Noord",455,2019-08-01
"1221","2019","08","Oud-Oost",634,2019-08-01
"1222","2019","08","Slotervaart",186,2019-08-01
"1223","2019","08","Watergraafsmeer",257,2019-08-01
"1224","2019","08","Westerpark",611,2019-08-01
"1225","2019","08","Zuid",666,2019-08-01
"1226","2019","09","Bijlmer-Centrum",95,2019-09-01
"1227","2019","09","Bijlmer-Oost",64,2019-09-01
"1228","2019","09","Bos en Lommer",465,2019-09-01
"1229","2019","09","Buitenveldert - Zuidas",113,2019-09-01
"1230","2019","09","Centrum-Oost",1305,2019-09-01
"1231","2019","09","Centrum-West",1993,2019-09-01
"1232","2019","09","De Aker - Nieuw Sloten",120,2019-09-01
"1233","2019","09","De Baarsjes - Oud-West",1477,2019-09-01
"1234","2019","09","De Pijp - Rivierenbuurt",1124,2019-09-01
"1235","2019","09","Gaasperdam - Driemond",110,2019-09-01
"1236","2019","09","Geuzenveld - Slotermeer",141,2019-09-01
"1237","2019","09","IJburg - Zeeburgereiland",198,2019-09-01
"1238","2019","09","Noord-Oost",178,2019-09-01
"1239","2019","09","Noord-West",217,2019-09-01
"1240","2019","09","Oostelijk Havengebied - Indische Buurt",425,2019-09-01
"1241","2019","09","Osdorp",52,2019-09-01
"1242","2019","09","Oud-Noord",334,2019-09-01
"1243","2019","09","Oud-Oost",579,2019-09-01
"1244","2019","09","Slotervaart",212,2019-09-01
"1245","2019","09","Watergraafsmeer",210,2019-09-01
"1246","2019","09","Westerpark",681,2019-09-01
"1247","2019","09","Zuid",617,2019-09-01
"1248","2019","10","Bijlmer-Centrum",106,2019-10-01
"1249","2019","10","Bijlmer-Oost",71,2019-10-01
"1250","2019","10","Bos en Lommer",407,2019-10-01
"1251","2019","10","Buitenveldert - Zuidas",123,2019-10-01
"1252","2019","10","Centrum-Oost",1261,2019-10-01
"1253","2019","10","Centrum-West",1901,2019-10-01
"1254","2019","10","De Aker - Nieuw Sloten",128,2019-10-01
"1255","2019","10","De Baarsjes - Oud-West",1335,2019-10-01
"1256","2019","10","De Pijp - Rivierenbuurt",1021,2019-10-01
"1257","2019","10","Gaasperdam - Driemond",106,2019-10-01
"1258","2019","10","Geuzenveld - Slotermeer",168,2019-10-01
"1259","2019","10","IJburg - Zeeburgereiland",216,2019-10-01
"1260","2019","10","Noord-Oost",147,2019-10-01
"1261","2019","10","Noord-West",213,2019-10-01
"1262","2019","10","Oostelijk Havengebied - Indische Buurt",384,2019-10-01
"1263","2019","10","Osdorp",71,2019-10-01
"1264","2019","10","Oud-Noord",368,2019-10-01
"1265","2019","10","Oud-Oost",594,2019-10-01
"1266","2019","10","Slotervaart",238,2019-10-01
"1267","2019","10","Watergraafsmeer",201,2019-10-01
"1268","2019","10","Westerpark",601,2019-10-01
"1269","2019","10","Zuid",687,2019-10-01
"1270","2019","11","Bijlmer-Centrum",66,2019-11-01
"1271","2019","11","Bijlmer-Oost",46,2019-11-01
"1272","2019","11","Bos en Lommer",264,2019-11-01
"1273","2019","11","Buitenveldert - Zuidas",92,2019-11-01
"1274","2019","11","Centrum-Oost",1084,2019-11-01
"1275","2019","11","Centrum-West",1688,2019-11-01
"1276","2019","11","De Aker - Nieuw Sloten",91,2019-11-01
"1277","2019","11","De Baarsjes - Oud-West",1041,2019-11-01
"1278","2019","11","De Pijp - Rivierenbuurt",781,2019-11-01
"1279","2019","11","Gaasperdam - Driemond",54,2019-11-01
"1280","2019","11","Geuzenveld - Slotermeer",126,2019-11-01
"1281","2019","11","IJburg - Zeeburgereiland",134,2019-11-01
"1282","2019","11","Noord-Oost",114,2019-11-01
"1283","2019","11","Noord-West",130,2019-11-01
"1284","2019","11","Oostelijk Havengebied - Indische Buurt",280,2019-11-01
"1285","2019","11","Osdorp",54,2019-11-01
"1286","2019","11","Oud-Noord",333,2019-11-01
"1287","2019","11","Oud-Oost",498,2019-11-01
"1288","2019","11","Slotervaart",172,2019-11-01
"1289","2019","11","Watergraafsmeer",158,2019-11-01
"1290","2019","11","Westerpark",405,2019-11-01
"1291","2019","11","Zuid",447,2019-11-01
"1292","2019","12","Bijlmer-Centrum",61,2019-12-01
"1293","2019","12","Bijlmer-Oost",31,2019-12-01
"1294","2019","12","Bos en Lommer",241,2019-12-01
"1295","2019","12","Buitenveldert - Zuidas",70,2019-12-01
"1296","2019","12","Centrum-Oost",994,2019-12-01
"1297","2019","12","Centrum-West",1588,2019-12-01
"1298","2019","12","De Aker - Nieuw Sloten",66,2019-12-01
"1299","2019","12","De Baarsjes - Oud-West",929,2019-12-01
"1300","2019","12","De Pijp - Rivierenbuurt",686,2019-12-01
"1301","2019","12","Gaasperdam - Driemond",45,2019-12-01
"1302","2019","12","Geuzenveld - Slotermeer",104,2019-12-01
"1303","2019","12","IJburg - Zeeburgereiland",109,2019-12-01
"1304","2019","12","Noord-Oost",108,2019-12-01
"1305","2019","12","Noord-West",118,2019-12-01
"1306","2019","12","Oostelijk Havengebied - Indische Buurt",261,2019-12-01
"1307","2019","12","Osdorp",39,2019-12-01
"1308","2019","12","Oud-Noord",233,2019-12-01
"1309","2019","12","Oud-Oost",419,2019-12-01
"1310","2019","12","Slotervaart",154,2019-12-01
"1311","2019","12","Watergraafsmeer",126,2019-12-01
"1312","2019","12","Westerpark",392,2019-12-01
"1313","2019","12","Zuid",375,2019-12-01
"1314","2020","01","Bijlmer-Centrum",51,2020-01-01
"1315","2020","01","Bijlmer-Oost",39,2020-01-01
"1316","2020","01","Bos en Lommer",255,2020-01-01
"1317","2020","01","Buitenveldert - Zuidas",69,2020-01-01
"1318","2020","01","Centrum-Oost",959,2020-01-01
"1319","2020","01","Centrum-West",1508,2020-01-01
"1320","2020","01","De Aker - Nieuw Sloten",58,2020-01-01
"1321","2020","01","De Baarsjes - Oud-West",1000,2020-01-01
"1322","2020","01","De Pijp - Rivierenbuurt",719,2020-01-01
"1323","2020","01","Gaasperdam - Driemond",54,2020-01-01
"1324","2020","01","Geuzenveld - Slotermeer",97,2020-01-01
"1325","2020","01","IJburg - Zeeburgereiland",97,2020-01-01
"1326","2020","01","Noord-Oost",104,2020-01-01
"1327","2020","01","Noord-West",134,2020-01-01
"1328","2020","01","Oostelijk Havengebied - Indische Buurt",272,2020-01-01
"1329","2020","01","Osdorp",35,2020-01-01
"1330","2020","01","Oud-Noord",281,2020-01-01
"1331","2020","01","Oud-Oost",484,2020-01-01
"1332","2020","01","Slotervaart",157,2020-01-01
"1333","2020","01","Watergraafsmeer",156,2020-01-01
"1334","2020","01","Westerpark",405,2020-01-01
"1335","2020","01","Zuid",389,2020-01-01
"1336","2020","02","Bijlmer-Centrum",82,2020-02-01
"1337","2020","02","Bijlmer-Oost",34,2020-02-01
"1338","2020","02","Bos en Lommer",288,2020-02-01
"1339","2020","02","Buitenveldert - Zuidas",83,2020-02-01
"1340","2020","02","Centrum-Oost",1074,2020-02-01
"1341","2020","02","Centrum-West",1640,2020-02-01
"1342","2020","02","De Aker - Nieuw Sloten",72,2020-02-01
"1343","2020","02","De Baarsjes - Oud-West",1003,2020-02-01
"1344","2020","02","De Pijp - Rivierenbuurt",758,2020-02-01
"1345","2020","02","Gaasperdam - Driemond",52,2020-02-01
"1346","2020","02","Geuzenveld - Slotermeer",130,2020-02-01
"1347","2020","02","IJburg - Zeeburgereiland",115,2020-02-01
"1348","2020","02","Noord-Oost",83,2020-02-01
"1349","2020","02","Noord-West",139,2020-02-01
"1350","2020","02","Oostelijk Havengebied - Indische Buurt",273,2020-02-01
"1351","2020","02","Osdorp",39,2020-02-01
"1352","2020","02","Oud-Noord",257,2020-02-01
"1353","2020","02","Oud-Oost",467,2020-02-01
"1354","2020","02","Slotervaart",145,2020-02-01
"1355","2020","02","Watergraafsmeer",165,2020-02-01
"1356","2020","02","Westerpark",443,2020-02-01
"1357","2020","02","Zuid",354,2020-02-01
"1358","2020","03","Bijlmer-Centrum",31,2020-03-01
"1359","2020","03","Bijlmer-Oost",21,2020-03-01
"1360","2020","03","Bos en Lommer",153,2020-03-01
"1361","2020","03","Buitenveldert - Zuidas",33,2020-03-01
"1362","2020","03","Centrum-Oost",566,2020-03-01
"1363","2020","03","Centrum-West",810,2020-03-01
"1364","2020","03","De Aker - Nieuw Sloten",38,2020-03-01
"1365","2020","03","De Baarsjes - Oud-West",494,2020-03-01
"1366","2020","03","De Pijp - Rivierenbuurt",390,2020-03-01
"1367","2020","03","Gaasperdam - Driemond",22,2020-03-01
"1368","2020","03","Geuzenveld - Slotermeer",60,2020-03-01
"1369","2020","03","IJburg - Zeeburgereiland",51,2020-03-01
"1370","2020","03","Noord-Oost",46,2020-03-01
"1371","2020","03","Noord-West",78,2020-03-01
"1372","2020","03","Oostelijk Havengebied - Indische Buurt",149,2020-03-01
"1373","2020","03","Osdorp",38,2020-03-01
"1374","2020","03","Oud-Noord",140,2020-03-01
"1375","2020","03","Oud-Oost",265,2020-03-01
"1376","2020","03","Slotervaart",60,2020-03-01
"1377","2020","03","Watergraafsmeer",80,2020-03-01
"1378","2020","03","Westerpark",215,2020-03-01
"1379","2020","03","Zuid",173,2020-03-01
"1380","2020","04","Bijlmer-Centrum",1,2020-04-01
"1381","2020","04","Bos en Lommer",2,2020-04-01
"1382","2020","04","Buitenveldert - Zuidas",2,2020-04-01
"1383","2020","04","Centrum-Oost",19,2020-04-01
"1384","2020","04","Centrum-West",47,2020-04-01
"1385","2020","04","De Aker - Nieuw Sloten",1,2020-04-01
"1386","2020","04","De Baarsjes - Oud-West",9,2020-04-01
"1387","2020","04","De Pijp - Rivierenbuurt",22,2020-04-01
"1388","2020","04","Gaasperdam - Driemond",1,2020-04-01
"1389","2020","04","Geuzenveld - Slotermeer",3,2020-04-01
"1390","2020","04","IJburg - Zeeburgereiland",3,2020-04-01
"1391","2020","04","Noord-Oost",2,2020-04-01
"1392","2020","04","Oostelijk Havengebied - Indische Buurt",15,2020-04-01
"1393","2020","04","Osdorp",1,2020-04-01
"1394","2020","04","Oud-Noord",2,2020-04-01
"1395","2020","04","Oud-Oost",10,2020-04-01
"1396","2020","04","Slotervaart",5,2020-04-01
"1397","2020","04","Westerpark",6,2020-04-01
"1398","2020","04","Zuid",8,2020-04-01
"1399","2020","05","Bijlmer-Centrum",2,2020-05-01
"1400","2020","05","Bos en Lommer",3,2020-05-01
"1401","2020","05","Buitenveldert - Zuidas",1,2020-05-01
"1402","2020","05","Centrum-Oost",43,2020-05-01
"1403","2020","05","Centrum-West",117,2020-05-01
"1404","2020","05","De Aker - Nieuw Sloten",1,2020-05-01
"1405","2020","05","De Baarsjes - Oud-West",33,2020-05-01
"1406","2020","05","De Pijp - Rivierenbuurt",47,2020-05-01
"1407","2020","05","Gaasperdam - Driemond",4,2020-05-01
"1408","2020","05","Geuzenveld - Slotermeer",9,2020-05-01
"1409","2020","05","IJburg - Zeeburgereiland",21,2020-05-01
"1410","2020","05","Noord-Oost",6,2020-05-01
"1411","2020","05","Noord-West",1,2020-05-01
"1412","2020","05","Oostelijk Havengebied - Indische Buurt",18,2020-05-01
"1413","2020","05","Osdorp",1,2020-05-01
"1414","2020","05","Oud-Noord",9,2020-05-01
"1415","2020","05","Oud-Oost",7,2020-05-01
"1416","2020","05","Slotervaart",6,2020-05-01
"1417","2020","05","Watergraafsmeer",6,2020-05-01
"1418","2020","05","Westerpark",15,2020-05-01
"1419","2020","05","Zuid",17,2020-05-01
"1420","2020","06","Bijlmer-Centrum",8,2020-06-01
"1421","2020","06","Bijlmer-Oost",1,2020-06-01
"1422","2020","06","Bos en Lommer",29,2020-06-01
"1423","2020","06","Buitenveldert - Zuidas",8,2020-06-01
"1424","2020","06","Centrum-Oost",255,2020-06-01
"1425","2020","06","Centrum-West",458,2020-06-01
"1426","2020","06","De Aker - Nieuw Sloten",15,2020-06-01
"1427","2020","06","De Baarsjes - Oud-West",197,2020-06-01
"1428","2020","06","De Pijp - Rivierenbuurt",118,2020-06-01
"1429","2020","06","Gaasperdam - Driemond",12,2020-06-01
"1430","2020","06","Geuzenveld - Slotermeer",20,2020-06-01
"1431","2020","06","IJburg - Zeeburgereiland",43,2020-06-01
"1432","2020","06","Noord-Oost",22,2020-06-01
"1433","2020","06","Noord-West",12,2020-06-01
"1434","2020","06","Oostelijk Havengebied - Indische Buurt",69,2020-06-01
"1435","2020","06","Osdorp",10,2020-06-01
"1436","2020","06","Oud-Noord",65,2020-06-01
"1437","2020","06","Oud-Oost",43,2020-06-01
"1438","2020","06","Slotervaart",76,2020-06-01
"1439","2020","06","Watergraafsmeer",10,2020-06-01
"1440","2020","06","Westerpark",69,2020-06-01
"1441","2020","06","Zuid",50,2020-06-01
"1442","2020","07","Bijlmer-Centrum",37,2020-07-01
"1443","2020","07","Bijlmer-Oost",13,2020-07-01
"1444","2020","07","Bos en Lommer",129,2020-07-01
"1445","2020","07","Buitenveldert - Zuidas",30,2020-07-01
"1446","2020","07","Centrum-Oost",701,2020-07-01
"1447","2020","07","Centrum-West",933,2020-07-01
"1448","2020","07","De Aker - Nieuw Sloten",57,2020-07-01
"1449","2020","07","De Baarsjes - Oud-West",508,2020-07-01
"1450","2020","07","De Pijp - Rivierenbuurt",383,2020-07-01
"1451","2020","07","Gaasperdam - Driemond",37,2020-07-01
"1452","2020","07","Geuzenveld - Slotermeer",47,2020-07-01
"1453","2020","07","IJburg - Zeeburgereiland",82,2020-07-01
"1454","2020","07","Noord-Oost",84,2020-07-01
"1455","2020","07","Noord-West",68,2020-07-01
"1456","2020","07","Oostelijk Havengebied - Indische Buurt",192,2020-07-01
"1457","2020","07","Osdorp",18,2020-07-01
"1458","2020","07","Oud-Noord",180,2020-07-01
"1459","2020","07","Oud-Oost",272,2020-07-01
"1460","2020","07","Slotervaart",178,2020-07-01
"1461","2020","07","Watergraafsmeer",58,2020-07-01
"1462","2020","07","Westerpark",203,2020-07-01
"1463","2020","07","Zuid",148,2020-07-01
"1464","2020","08","Bijlmer-Centrum",45,2020-08-01
"1465","2020","08","Bijlmer-Oost",19,2020-08-01
"1466","2020","08","Bos en Lommer",184,2020-08-01
"1467","2020","08","Buitenveldert - Zuidas",26,2020-08-01
"1468","2020","08","Centrum-Oost",839,2020-08-01
"1469","2020","08","Centrum-West",1141,2020-08-01
"1470","2020","08","De Aker - Nieuw Sloten",52,2020-08-01
"1471","2020","08","De Baarsjes - Oud-West",696,2020-08-01
"1472","2020","08","De Pijp - Rivierenbuurt",465,2020-08-01
"1473","2020","08","Gaasperdam - Driemond",51,2020-08-01
"1474","2020","08","Geuzenveld - Slotermeer",49,2020-08-01
"1475","2020","08","IJburg - Zeeburgereiland",108,2020-08-01
"1476","2020","08","Noord-Oost",104,2020-08-01
"1477","2020","08","Noord-West",105,2020-08-01
"1478","2020","08","Oostelijk Havengebied - Indische Buurt",276,2020-08-01
"1479","2020","08","Osdorp",35,2020-08-01
"1480","2020","08","Oud-Noord",248,2020-08-01
"1481","2020","08","Oud-Oost",349,2020-08-01
"1482","2020","08","Slotervaart",232,2020-08-01
"1483","2020","08","Watergraafsmeer",79,2020-08-01
"1484","2020","08","Westerpark",283,2020-08-01
"1485","2020","08","Zuid",189,2020-08-01
"1486","2020","09","Bijlmer-Centrum",32,2020-09-01
"1487","2020","09","Bijlmer-Oost",4,2020-09-01
"1488","2020","09","Bos en Lommer",71,2020-09-01
"1489","2020","09","Buitenveldert - Zuidas",16,2020-09-01
"1490","2020","09","Centrum-Oost",569,2020-09-01
